epoch,epoch_loss,lmi_loss,eta_loss
192,2.133961002354913,"tensor(-80.7156518, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
193,2.13374335215441,"tensor(-80.7156523, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
194,2.1338957361410733,"tensor(-80.7156525, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
195,2.1337862067163558,"tensor(-80.7156531, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
196,2.133437458083861,"tensor(-80.7156532, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
197,2.1338925708825753,"tensor(-80.7156522, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
198,2.1336053199258407,"tensor(-80.7156544, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
199,2.133530098827935,"tensor(-80.7156550, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
200,2.1337113324791335,"tensor(-80.7156538, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
201,2.1336914314972577,"tensor(-80.7156561, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
202,2.1335320241878977,"tensor(-80.7156560, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
203,2.1333550844125795,"tensor(-80.7156563, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
204,2.1336860210938706,"tensor(-80.7156566, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
205,2.133539622281365,"tensor(-80.7156563, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
206,2.1333201480236377,"tensor(-80.7156568, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
207,2.1334084135262033,"tensor(-80.7156569, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
208,2.1334839178260174,"tensor(-80.7156582, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
209,2.1335074743427054,"tensor(-80.7156580, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
210,2.133339813974257,"tensor(-80.7156578, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
211,2.133375460313248,"tensor(-80.7156588, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
