epoch,epoch_loss,lmi_loss,eta_loss
107,1.987740542699095,"tensor(-80.7179809, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
108,1.9806054960627237,"tensor(-80.7179714, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
109,1.9734733853083397,"tensor(-80.7179619, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
110,1.9663430793658014,"tensor(-80.7179521, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
111,1.9592267366007858,"tensor(-80.7179420, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
112,1.9521376605999428,"tensor(-80.7179324, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
113,1.9478338864650626,"tensor(-80.7179303, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
114,1.9462515217052885,"tensor(-80.7179588, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
115,1.9391603144500729,"tensor(-80.7179485, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
116,1.9504304486392847,"tensor(-80.7179739, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
117,1.9560422861189992,"tensor(-80.7181020, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
118,1.948951120067196,"tensor(-80.7180921, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
119,1.9418619610200585,"tensor(-80.7180820, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
120,1.934771559946857,"tensor(-80.7180716, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
